t,I,V,gt
57926.000000,-80.003700,65.632400,0.166308
57956.000000,-80.009900,65.617500,0.165129
57986.000000,-80.003700,65.595200,0.163949
58016.000000,-80.003700,65.580300,0.162770
58046.000000,-80.003700,65.565400,0.161590
58076.000000,-79.997500,65.550500,0.160411
58106.000000,-80.003700,65.528200,0.159231
58136.000000,-79.997500,65.505900,0.158052
58166.000000,-80.003700,65.491000,0.156873
58196.000000,-80.009900,65.476100,0.155693
58226.000000,-79.997500,65.461300,0.154514
58256.000000,-79.997500,65.446400,0.153334
58286.000000,-79.997500,65.424100,0.152155
58316.000000,-80.003700,65.409200,0.150975
58346.000000,-80.003700,65.386900,0.149796
58376.000000,-80.003700,65.372000,0.148616
58406.000000,-80.003700,65.357100,0.147437
58436.000000,-80.003700,65.342200,0.146257
58466.000000,-80.003700,65.327300,0.145078
58496.000000,-79.997500,65.305000,0.143898
58526.000000,-80.003700,65.282700,0.142719
58556.000000,-80.003700,65.267800,0.141539
58586.000000,-80.009900,65.252900,0.140360
58616.000000,-80.003700,65.238000,0.139180
58646.000000,-80.003700,65.215700,0.138001
58676.000000,-79.997500,65.200800,0.136821
58706.000000,-80.003700,65.178500,0.135642
58736.000000,-79.997500,65.163600,0.134462
58766.000000,-80.003700,65.148800,0.133283
58796.000000,-80.003700,65.126400,0.132103
58826.000000,-79.997500,65.111600,0.130924
58856.000000,-79.997500,65.096700,0.129745
58886.000000,-80.003700,65.074400,0.128565
58916.000000,-79.997500,65.059500,0.127386
58946.000000,-80.003700,65.044600,0.126206
58976.000000,-80.009900,65.029700,0.125026
59006.000000,-79.997500,65.007400,0.123847
59036.000000,-79.997500,64.992500,0.122668
59066.000000,-80.003700,64.970200,0.121488
59096.000000,-80.003700,64.955300,0.120309
59126.000000,-80.009900,64.940400,0.119129
59156.000000,-80.003700,64.918100,0.117950
59186.000000,-80.003700,64.903200,0.116770
59216.000000,-80.003700,64.880900,0.115591
59246.000000,-80.009900,64.866000,0.114411
59276.000000,-80.009900,64.843700,0.113231
59306.000000,-80.003700,64.828800,0.112052
59336.000000,-80.003700,64.813900,0.110872
59366.000000,-80.009900,64.791600,0.109693
59396.000000,-80.003700,64.776700,0.108513
59426.000000,-80.003700,64.761900,0.107334
59456.000000,-79.997500,64.747000,0.106154
59486.000000,-80.003700,64.724700,0.104975
59516.000000,-80.003700,64.702300,0.103795
59546.000000,-80.003700,64.687500,0.102616
59576.000000,-80.009900,64.672600,0.101436
59606.000000,-80.003700,64.650200,0.100257
59636.000000,-80.003700,64.635400,0.099077
59666.000000,-80.003700,64.613000,0.097898
59696.000000,-80.009900,64.598200,0.096718
59726.000000,-80.003700,64.575800,0.095539
59756.000000,-80.003700,64.561000,0.094359
59786.000000,-80.003700,64.546100,0.093180
59816.000000,-80.003700,64.523800,0.092000
59846.000000,-80.003700,64.508900,0.090821
59876.000000,-80.003700,64.494000,0.089641
59906.000000,-79.997500,64.471700,0.088462
59936.000000,-79.997500,64.456800,0.087282
59966.000000,-80.003700,64.434500,0.086103
59996.000000,-80.003700,64.412200,0.084923
60026.000000,-79.997500,64.397300,0.083744
60056.000000,-80.003700,64.375000,0.082564
60086.000000,-79.997500,64.360100,0.081385
60116.000000,-79.997500,64.345200,0.080206
60146.000000,-79.997500,64.322900,0.079026
60176.000000,-80.003700,64.300500,0.077847
60206.000000,-80.003700,64.278200,0.076667
60236.000000,-80.009900,64.263300,0.075488
60266.000000,-80.009900,64.241000,0.074308
60296.000000,-79.997500,64.226100,0.073129
60326.000000,-80.003700,64.203800,0.071949
60356.000000,-80.009900,64.181500,0.070769
60386.000000,-80.009900,64.159200,0.069590
60416.000000,-80.003700,64.144300,0.068410
60446.000000,-79.997500,64.129400,0.067231
60476.000000,-79.997500,64.107100,0.066052
60506.000000,-80.003700,64.084800,0.064872
60536.000000,-80.003700,64.062500,0.063693
60566.000000,-80.003700,64.047600,0.062513
60596.000000,-80.003700,64.017800,0.061334
60626.000000,-80.003700,64.002900,0.060154
60656.000000,-80.003700,63.980600,0.058975
60686.000000,-80.003700,63.958300,0.057795
60716.000000,-80.003700,63.936000,0.056616
60746.000000,-80.003700,63.913600,0.055436
60776.000000,-80.003700,63.891300,0.054256
60806.000000,-79.997500,63.869000,0.053077
60836.000000,-80.003700,63.846700,0.051898
60866.000000,-79.997500,63.824400,0.050718
60896.000000,-79.997500,63.802000,0.049539
60926.000000,-79.997500,63.772300,0.048359
60956.000000,-80.009900,63.742500,0.047180
60986.000000,-80.003700,63.720200,0.046000
61016.000000,-80.003700,63.697900,0.044821
61046.000000,-80.003700,63.675500,0.043641
61076.000000,-80.003700,63.645800,0.042462
61106.000000,-80.003700,63.616000,0.041282
61136.000000,-80.003700,63.586300,0.040103
61166.000000,-80.003700,63.556500,0.038923
61196.000000,-80.009900,63.526700,0.037744
61226.000000,-79.997500,63.497000,0.036564
61256.000000,-79.997500,63.467200,0.035385
61286.000000,-80.003700,63.430000,0.034205
61316.000000,-80.003700,63.392800,0.033026
61346.000000,-80.009900,63.355600,0.031846
61376.000000,-80.003700,63.318400,0.030667
61406.000000,-80.009900,63.273800,0.029487
61436.000000,-80.003700,63.221700,0.028308
61466.000000,-79.997500,63.177000,0.027128
61496.000000,-80.003700,63.125000,0.025949
61526.000000,-79.997500,63.065400,0.024769
61556.000000,-79.997500,63.005900,0.023590
61586.000000,-80.003700,62.931500,0.022410
61616.000000,-79.997500,62.849700,0.021231
61646.000000,-80.009900,62.760400,0.020051
61676.000000,-80.003700,62.656200,0.018872
61706.000000,-79.997500,62.529700,0.017692
61736.000000,-80.003700,62.358600,0.016513
61766.000000,-80.003700,62.127900,0.015333
61796.000000,-79.997500,61.845200,0.014154
61826.000000,-80.009900,61.525200,0.012974
61856.000000,-80.003700,61.220200,0.011795
61886.000000,-79.997500,60.825800,0.010616
61916.000000,-80.009900,60.349700,0.009436
61946.000000,-79.997500,59.821400,0.008257
61976.000000,-79.997500,59.174100,0.007077
62006.000000,-80.009900,58.400200,0.005898
62036.000000,-80.003700,57.351100,0.004718
62066.000000,-80.009900,55.833300,0.003538
62096.000000,-79.997500,53.586300,0.002359
62126.000000,-80.003700,50.364500,0.001180
62156.000000,-80.003700,45.424100,0.000000
62182.000000,-80.009900,39.992500,0.000000
62182.000000,0.000000,56.674100,0.000000
62212.000000,0.000000,63.586300,0.000000
62242.000000,0.000000,63.988000,0.000000
62242.000000,80.028500,70.840700,0.000000
62272.000000,80.016100,72.440400,0.001042
62302.000000,80.022300,72.812500,0.002084
62332.000000,80.022300,72.872000,0.003126
62362.000000,80.022300,72.901700,0.004168
62392.000000,80.022300,72.924100,0.005210
62422.000000,80.016100,72.946400,0.006252
62452.000000,80.022300,72.968700,0.007294
62482.000000,80.009900,72.991000,0.008335
62512.000000,80.009900,73.020800,0.009377
62542.000000,80.016100,73.043100,0.010419
62572.000000,80.016100,73.072900,0.011461
62602.000000,80.016100,73.095200,0.012503
62632.000000,80.016100,73.117500,0.013545
62662.000000,80.016100,73.139800,0.014587
62692.000000,80.022300,73.169600,0.015628
62722.000000,80.009900,73.191900,0.016670
62752.000000,80.022300,73.214200,0.017712
62782.000000,80.022300,73.236600,0.018754
62812.000000,80.022300,73.258900,0.019796
62842.000000,80.009900,73.273800,0.020838
62872.000000,80.009900,73.296100,0.021880
62902.000000,80.009900,73.318400,0.022922
62932.000000,80.016100,73.340700,0.023963
62962.000000,80.016100,73.363000,0.025005
62992.000000,80.016100,73.385400,0.026047
63022.000000,80.022300,73.407700,0.027089
63052.000000,80.022300,73.422600,0.028131
63082.000000,80.016100,73.437500,0.029173
63112.000000,80.016100,73.452300,0.030215
63142.000000,80.022300,73.474700,0.031257
63172.000000,80.016100,73.489500,0.032299
63202.000000,80.022300,73.511900,0.033341
63232.000000,80.022300,73.526700,0.034383
63262.000000,80.022300,73.541600,0.035425
63292.000000,80.016100,73.563900,0.036466
63322.000000,80.016100,73.578800,0.037508
63352.000000,80.016100,73.593700,0.038550
63382.000000,80.016100,73.608600,0.039592
63412.000000,80.009900,73.623500,0.040634
63442.000000,80.016100,73.645800,0.041676
63472.000000,80.016100,73.668100,0.042718
63502.000000,80.016100,73.683000,0.043759
63532.000000,80.009900,73.697900,0.044801
63562.000000,80.016100,73.712700,0.045843
63592.000000,80.022300,73.735100,0.046885
63622.000000,80.016100,73.742500,0.047927
63652.000000,80.009900,73.764800,0.048969
63682.000000,80.016100,73.779700,0.050011
63712.000000,80.016100,73.794600,0.051053
63742.000000,80.016100,73.809500,0.052094
63772.000000,80.016100,73.824400,0.053136
63802.000000,80.009900,73.839200,0.054178
63832.000000,80.009900,73.854100,0.055220
63862.000000,80.016100,73.869000,0.056262
63892.000000,80.009900,73.883900,0.057304
63922.000000,80.022300,73.898800,0.058345
63952.000000,80.009900,73.913600,0.059387
63982.000000,80.016100,73.928500,0.060429
64012.000000,80.016100,73.943400,0.061471
64042.000000,80.009900,73.950800,0.062513
64072.000000,80.009900,73.965700,0.063555
64102.000000,80.009900,73.980600,0.064596
64132.000000,80.016100,73.995500,0.065638
64162.000000,80.016100,74.002900,0.066680
64192.000000,80.022300,74.017800,0.067722
64222.000000,80.016100,74.032700,0.068764
64252.000000,80.016100,74.040100,0.069806
64282.000000,80.016100,74.055000,0.070848
64312.000000,80.009900,74.062500,0.071890
64342.000000,80.016100,74.077300,0.072931
64372.000000,80.016100,74.092200,0.073973
64402.000000,80.016100,74.099700,0.075015
64432.000000,80.022300,74.114500,0.076057
64462.000000,80.009900,74.114500,0.077099
64492.000000,80.022300,74.129400,0.078141
64522.000000,80.016100,74.136900,0.079183
64552.000000,80.009900,74.144300,0.080225
64582.000000,80.009900,74.159200,0.081266
64612.000000,80.016100,74.174100,0.082308
64642.000000,80.022300,74.181500,0.083350
64672.000000,80.022300,74.188900,0.084392
64702.000000,80.022300,74.196400,0.085434
64732.000000,80.016100,74.203800,0.086476
64762.000000,80.022300,74.211300,0.087518
64792.000000,80.016100,74.218700,0.088560
64822.000000,80.022300,74.233600,0.089602
64852.000000,80.016100,74.233600,0.090644
64882.000000,80.009900,74.241000,0.091685
64912.000000,80.009900,74.248500,0.092727
64942.000000,80.009900,74.255900,0.093769
64972.000000,80.022300,74.270800,0.094811
65002.000000,80.009900,74.278200,0.095853
65032.000000,80.009900,74.278200,0.096895
65062.000000,80.022300,74.293100,0.097937
65092.000000,80.016100,74.293100,0.098978
65122.000000,80.003700,74.300500,0.100020
65152.000000,80.016100,74.308000,0.101062
65182.000000,80.016100,74.315400,0.102104
65212.000000,80.022300,74.322900,0.103146
65242.000000,80.022300,74.330300,0.104188
65272.000000,80.009900,74.330300,0.105230
65302.000000,80.016100,74.337700,0.106271
65332.000000,80.016100,74.345200,0.107313
65362.000000,80.009900,74.345200,0.108355
65392.000000,80.016100,74.352600,0.109397
65422.000000,80.016100,74.360100,0.110439
65452.000000,80.016100,74.360100,0.111481
65482.000000,80.009900,74.367500,0.112523
65512.000000,80.016100,74.375000,0.113564
65542.000000,80.016100,74.382400,0.114606
65572.000000,80.009900,74.382400,0.115648
65602.000000,80.016100,74.389800,0.116690
65632.000000,80.016100,74.389800,0.117732
65662.000000,80.016100,74.404700,0.118774
65692.000000,80.016100,74.404700,0.119816
65722.000000,80.016100,74.404700,0.120857
65752.000000,80.016100,74.412200,0.121899
65782.000000,80.022300,74.419600,0.122941
65812.000000,80.022300,74.419600,0.123983
65842.000000,80.016100,74.419600,0.125025
65872.000000,80.022300,74.427000,0.126067
65902.000000,80.009900,74.434500,0.127109
65932.000000,80.028500,74.434500,0.128151
65962.000000,80.022300,74.434500,0.129193
65992.000000,80.022300,74.441900,0.130235
66022.000000,80.009900,74.441900,0.131277
66052.000000,80.016100,74.449400,0.132319
66082.000000,80.016100,74.449400,0.133360
66112.000000,80.022300,74.456800,0.134402
66142.000000,80.022300,74.464200,0.135444
66172.000000,80.016100,74.464200,0.136486
66202.000000,80.016100,74.464200,0.137528
66232.000000,80.009900,74.471700,0.138570
66262.000000,80.028500,74.471700,0.139612
66292.000000,80.022300,74.471700,0.140654
66322.000000,80.009900,74.479100,0.141696
66352.000000,80.016100,74.479100,0.142738
66382.000000,80.016100,74.479100,0.143779
66412.000000,80.022300,74.486600,0.144821
66442.000000,80.022300,74.494000,0.145863
66472.000000,80.016100,74.494000,0.146905
66502.000000,80.022300,74.494000,0.147947
66532.000000,80.016100,74.501400,0.148989
66562.000000,80.009900,74.501400,0.150031
66592.000000,80.016100,74.501400,0.151073
66622.000000,80.016100,74.508900,0.152115
66652.000000,80.022300,74.508900,0.153157
66682.000000,80.016100,74.508900,0.154198
66712.000000,80.016100,74.516300,0.155240
66742.000000,80.016100,74.516300,0.156282
66772.000000,80.022300,74.523800,0.157324
66802.000000,80.022300,74.523800,0.158366
66832.000000,80.022300,74.523800,0.159408
66862.000000,80.009900,74.523800,0.160450
66892.000000,80.016100,74.531200,0.161492
66922.000000,80.022300,74.538600,0.162534
66952.000000,80.022300,74.538600,0.163576
66982.000000,80.009900,74.538600,0.164617
67012.000000,80.022300,74.546100,0.165659
67042.000000,80.022300,74.546100,0.166701
67072.000000,80.016100,74.553500,0.167743
67102.000000,80.016100,74.546100,0.168785
67132.000000,80.016100,74.553500,0.169827
67162.000000,80.016100,74.546100,0.170869
67192.000000,80.009900,74.553500,0.171911
67222.000000,80.016100,74.561000,0.172953
67252.000000,80.022300,74.561000,0.173994
67282.000000,80.022300,74.568400,0.175036
67312.000000,80.009900,74.568400,0.176078
67342.000000,80.016100,74.568400,0.177120
67372.000000,80.016100,74.575800,0.178162
67402.000000,80.016100,74.575800,0.179204
67432.000000,80.016100,74.575800,0.180246
67462.000000,80.022300,74.575800,0.181288
67492.000000,80.016100,74.583300,0.182330
67522.000000,80.016100,74.583300,0.183371
67552.000000,80.016100,74.590700,0.184413
67582.000000,80.009900,74.583300,0.185455
67612.000000,80.016100,74.583300,0.186497
67642.000000,80.022300,74.598200,0.187539
67672.000000,80.009900,74.598200,0.188581
67702.000000,80.009900,74.598200,0.189623
67732.000000,80.009900,74.598200,0.190664
67762.000000,80.016100,74.598200,0.191706
67792.000000,80.009900,74.605600,0.192748
67822.000000,80.009900,74.605600,0.193790
67852.000000,80.016100,74.613000,0.194832
67882.000000,80.009900,74.613000,0.195873
67912.000000,80.022300,74.613000,0.196915
67942.000000,80.009900,74.620500,0.197957
67972.000000,80.016100,74.620500,0.198999
68002.000000,80.016100,74.620500,0.200041
68032.000000,80.016100,74.627900,0.201083
68062.000000,80.016100,74.627900,0.202125
68092.000000,80.016100,74.627900,0.203167
68122.000000,80.016100,74.627900,0.204208
68152.000000,80.009900,74.635400,0.205250
68182.000000,80.016100,74.635400,0.206292
68212.000000,80.009900,74.635400,0.207334
68242.000000,80.016100,74.642800,0.208376
68272.000000,80.016100,74.650200,0.209418
68302.000000,80.022300,74.657700,0.210460
68332.000000,80.022300,74.657700,0.211502
68362.000000,80.016100,74.657700,0.212543
68392.000000,80.016100,74.665100,0.213585
68422.000000,80.016100,74.665100,0.214627
68452.000000,80.009900,74.665100,0.215669
68482.000000,80.009900,74.672600,0.216711
68512.000000,80.022300,74.672600,0.217753
68542.000000,80.028500,74.680000,0.218795
68572.000000,80.016100,74.687500,0.219837
68602.000000,80.016100,74.687500,0.220879
68632.000000,80.016100,74.687500,0.221920
68662.000000,80.022300,74.687500,0.222962
68692.000000,80.016100,74.687500,0.224004
68722.000000,80.009900,74.694900,0.225046
68752.000000,80.016100,74.694900,0.226088
68782.000000,80.009900,74.702300,0.227130
68812.000000,80.022300,74.709800,0.228172
68842.000000,80.009900,74.709800,0.229214
68872.000000,80.022300,74.709800,0.230255
68902.000000,80.016100,74.717200,0.231297
68932.000000,80.009900,74.717200,0.232339
68962.000000,80.022300,74.724700,0.233381
68992.000000,80.016100,74.724700,0.234423
69022.000000,80.016100,74.724700,0.235465
69052.000000,80.022300,74.739500,0.236507
69082.000000,80.016100,74.739500,0.237549
69112.000000,80.016100,74.739500,0.238591
69142.000000,80.009900,74.747000,0.239632
69172.000000,80.016100,74.747000,0.240674
69202.000000,80.022300,74.754400,0.241716
69232.000000,80.009900,74.754400,0.242758
69262.000000,80.016100,74.761900,0.243800
69292.000000,80.016100,74.754400,0.244842
69322.000000,80.016100,74.769300,0.245884
69352.000000,80.022300,74.769300,0.246926
69382.000000,80.016100,74.769300,0.247967
69412.000000,80.016100,74.769300,0.249009
69442.000000,80.016100,74.776700,0.250051
69472.000000,80.009900,74.776700,0.251093
69502.000000,80.016100,74.784200,0.252135
69532.000000,80.016100,74.784200,0.253177
69562.000000,80.022300,74.784200,0.254219
69592.000000,80.016100,74.784200,0.255261
69622.000000,80.016100,74.799100,0.256302
69652.000000,80.016100,74.799100,0.257344
69682.000000,80.009900,74.799100,0.258386
69712.000000,80.009900,74.799100,0.259428
69742.000000,80.016100,74.806500,0.260470
69772.000000,80.016100,74.806500,0.261512
69802.000000,80.016100,74.813900,0.262554
69832.000000,80.022300,74.813900,0.263596
69862.000000,80.016100,74.821400,0.264637
69892.000000,80.022300,74.828800,0.265679
69922.000000,80.009900,74.828800,0.266721
69952.000000,80.016100,74.828800,0.267763
69982.000000,80.022300,74.836300,0.268805
70012.000000,80.016100,74.836300,0.269847
70042.000000,80.009900,74.836300,0.270889
70072.000000,80.009900,74.836300,0.271930
70102.000000,80.009900,74.836300,0.272972
70132.000000,80.016100,74.851100,0.274014
70162.000000,80.003700,74.851100,0.275056
70192.000000,80.016100,74.851100,0.276098
70222.000000,80.022300,74.858600,0.277140
70252.000000,80.009900,74.858600,0.278181
70282.000000,80.009900,74.858600,0.279223
70312.000000,80.016100,74.866000,0.280265
70342.000000,80.022300,74.873500,0.281307
70372.000000,80.009900,74.873500,0.282349
70402.000000,80.022300,74.880900,0.283391
70432.000000,80.016100,74.880900,0.284433
70462.000000,80.009900,74.880900,0.285475
70492.000000,80.022300,74.888300,0.286516
70522.000000,80.016100,74.888300,0.287558
70552.000000,80.016100,74.888300,0.288600
70582.000000,80.016100,74.895800,0.289642
70612.000000,80.016100,74.903200,0.290684
70642.000000,80.016100,74.903200,0.291726
70672.000000,80.016100,74.903200,0.292768
70702.000000,80.016100,74.910700,0.293810
70732.000000,80.009900,74.910700,0.294851
70762.000000,80.022300,74.918100,0.295893
70792.000000,80.022300,74.925500,0.296935
70822.000000,80.009900,74.925500,0.297977
70852.000000,80.016100,74.925500,0.299019
70882.000000,80.009900,74.933000,0.300061
70912.000000,80.022300,74.933000,0.301103
70942.000000,80.016100,74.933000,0.302145
70972.000000,80.016100,74.933000,0.303186
71002.000000,80.016100,74.940400,0.304228
71032.000000,80.016100,74.947900,0.305270
71062.000000,80.016100,74.947900,0.306312
71092.000000,80.022300,74.947900,0.307354
71122.000000,80.016100,74.947900,0.308396
71152.000000,80.022300,74.955300,0.309438
71182.000000,80.009900,74.947900,0.310480
71212.000000,80.016100,74.955300,0.311522
71242.000000,80.016100,74.962700,0.312563
71272.000000,80.022300,74.962700,0.313605
71302.000000,80.009900,74.962700,0.314647
71332.000000,80.016100,74.970200,0.315689
71362.000000,80.016100,74.970200,0.316731
71392.000000,80.009900,74.977600,0.317773
71422.000000,80.028500,74.985100,0.318815
71452.000000,80.016100,74.985100,0.319857
71482.000000,80.016100,74.985100,0.320899
71512.000000,80.016100,74.985100,0.321940
71542.000000,80.016100,74.992500,0.322982
71572.000000,80.009900,74.992500,0.324024
71602.000000,80.016100,75.000000,0.325066
71632.000000,80.009900,75.000000,0.326108
71662.000000,80.016100,75.000000,0.327150
71692.000000,80.016100,75.000000,0.328192
71722.000000,80.009900,75.000000,0.329233
71752.000000,80.016100,75.000000,0.330275
71782.000000,80.016100,75.007400,0.331317
71812.000000,80.022300,75.007400,0.332359
71842.000000,80.016100,75.007400,0.333401
71872.000000,80.022300,75.014800,0.334443
71902.000000,80.009900,75.014800,0.335485
71932.000000,80.009900,75.014800,0.336526
71962.000000,80.016100,75.022300,0.337568
71992.000000,80.009900,75.022300,0.338610
72022.000000,80.009900,75.022300,0.339652
72052.000000,80.016100,75.029700,0.340694
72082.000000,80.016100,75.029700,0.341736
72112.000000,80.022300,75.029700,0.342778
72142.000000,80.016100,75.037200,0.343820
72172.000000,80.016100,75.044600,0.344861
72202.000000,80.016100,75.052000,0.345903
72232.000000,80.016100,75.044600,0.346945
72262.000000,80.022300,75.044600,0.347987
72292.000000,80.022300,75.052000,0.349029
72322.000000,80.022300,75.044600,0.350071
72352.000000,80.016100,75.052000,0.351113
72382.000000,80.016100,75.044600,0.352155
72412.000000,80.016100,75.044600,0.353197
72442.000000,80.016100,75.044600,0.354239
72472.000000,80.022300,75.059500,0.355280
72502.000000,80.016100,75.052000,0.356322
72532.000000,80.016100,75.059500,0.357364
72562.000000,80.022300,75.066900,0.358406
72592.000000,80.016100,75.059500,0.359448
72622.000000,80.009900,75.066900,0.360490
72652.000000,80.003700,75.066900,0.361532
72682.000000,80.016100,75.074400,0.362573
72712.000000,80.009900,75.074400,0.363615
72742.000000,80.016100,75.081800,0.364657
72772.000000,80.016100,75.074400,0.365699
72802.000000,80.022300,75.081800,0.366741
72832.000000,80.016100,75.074400,0.367783
72862.000000,80.016100,75.081800,0.368825
72892.000000,80.016100,75.074400,0.369867
72922.000000,80.009900,75.081800,0.370908
72952.000000,80.016100,75.074400,0.371950
72982.000000,80.016100,75.066900,0.372992
73012.000000,80.003700,75.074400,0.374034
73042.000000,80.009900,75.074400,0.375076
73072.000000,80.016100,75.074400,0.376118
73102.000000,80.016100,75.074400,0.377159
73132.000000,80.009900,75.081800,0.378201
73162.000000,80.016100,75.074400,0.379243
73192.000000,80.022300,75.081800,0.380285
73222.000000,80.016100,75.081800,0.381327
73252.000000,80.016100,75.081800,0.382369
73282.000000,80.022300,75.096700,0.383411
73312.000000,80.016100,75.104100,0.384453
73342.000000,80.009900,75.089200,0.385494
73372.000000,80.016100,75.081800,0.386536
73402.000000,80.016100,75.096700,0.387578
73432.000000,80.009900,75.089200,0.388620
73462.000000,80.009900,75.081800,0.389662
73492.000000,80.009900,75.081800,0.390704
73522.000000,80.009900,75.081800,0.391745
73552.000000,80.016100,75.081800,0.392787
73582.000000,80.016100,75.074400,0.393829
73612.000000,80.009900,75.081800,0.394871
73642.000000,80.016100,75.081800,0.395913
73672.000000,80.016100,75.089200,0.396955
73702.000000,80.016100,75.089200,0.397997
73732.000000,80.022300,75.089200,0.399038
73762.000000,80.009900,75.081800,0.400080
73792.000000,80.009900,75.081800,0.401122
73822.000000,80.016100,75.081800,0.402164
73852.000000,80.009900,75.081800,0.403206
73882.000000,80.016100,75.089200,0.404248
73912.000000,80.009900,75.081800,0.405289
73942.000000,80.009900,75.081800,0.406331
73972.000000,80.022300,75.081800,0.407373
74002.000000,80.022300,75.081800,0.408415
74032.000000,80.009900,75.089200,0.409457
74062.000000,80.016100,75.096700,0.410499
74092.000000,80.022300,75.096700,0.411541
74122.000000,80.009900,75.096700,0.412583
74152.000000,80.016100,75.089200,0.413624
74182.000000,80.009900,75.081800,0.414666
74212.000000,80.016100,75.081800,0.415708
74242.000000,80.016100,75.066900,0.416750
74272.000000,80.016100,75.066900,0.417792
74302.000000,80.016100,75.059500,0.418834
74332.000000,80.016100,75.059500,0.419876
74362.000000,80.016100,75.066900,0.420917
74392.000000,80.022300,75.066900,0.421959
74422.000000,80.009900,75.074400,0.423001
74452.000000,80.009900,75.081800,0.424043
74482.000000,80.016100,75.081800,0.425085
74512.000000,80.009900,75.074400,0.426127
74542.000000,80.022300,75.066900,0.427169
74572.000000,80.016100,75.059500,0.428211
74602.000000,80.016100,75.052000,0.429252
74632.000000,80.022300,75.044600,0.430294
74662.000000,80.016100,75.037200,0.431336
74692.000000,80.009900,75.029700,0.432378
74722.000000,80.016100,75.037200,0.433420
74752.000000,80.022300,75.029700,0.434462
74782.000000,80.022300,75.037200,0.435504
74812.000000,80.016100,75.037200,0.436546
74842.000000,80.016100,75.029700,0.437588
74872.000000,80.016100,75.037200,0.438629
74902.000000,80.016100,75.044600,0.439671
74932.000000,80.016100,75.044600,0.440713
74962.000000,80.016100,75.029700,0.441755
74992.000000,80.022300,75.029700,0.442797
75022.000000,80.016100,75.022300,0.443839
75052.000000,80.022300,75.014800,0.444881
75082.000000,80.016100,75.000000,0.445923
75112.000000,80.022300,74.992500,0.446965
75142.000000,80.022300,74.992500,0.448007
75172.000000,80.016100,74.977600,0.449049
75202.000000,80.009900,74.970200,0.450090
75232.000000,80.016100,74.970200,0.451132
75262.000000,80.009900,74.970200,0.452174
75292.000000,80.016100,74.970200,0.453216
75322.000000,80.022300,74.992500,0.454258
75352.000000,80.022300,75.014800,0.455300
75382.000000,80.022300,75.022300,0.456342
75412.000000,80.016100,75.014800,0.457384
75442.000000,80.009900,74.992500,0.458425
75472.000000,80.016100,74.992500,0.459467
75502.000000,80.009900,74.970200,0.460509
75532.000000,80.009900,74.962700,0.461551
75562.000000,80.009900,74.955300,0.462593
75592.000000,80.022300,74.947900,0.463635
75622.000000,80.022300,74.947900,0.464677
75652.000000,80.022300,74.940400,0.465719
75682.000000,80.022300,74.940400,0.466761
75712.000000,80.009900,74.933000,0.467802
75742.000000,80.016100,74.933000,0.468844
75772.000000,80.022300,74.933000,0.469886
75802.000000,80.016100,74.925500,0.470928
75832.000000,80.022300,74.925500,0.471970
75862.000000,80.016100,74.925500,0.473012
75892.000000,80.016100,74.925500,0.474054
75922.000000,80.016100,74.918100,0.475096
75952.000000,80.022300,74.918100,0.476138
75982.000000,80.016100,74.910700,0.477179
76012.000000,80.016100,74.888300,0.478221
76042.000000,80.028500,74.880900,0.479263
76072.000000,80.022300,74.873500,0.480305
76102.000000,80.022300,74.843700,0.481347
76132.000000,80.016100,74.843700,0.482389
76162.000000,80.009900,74.866000,0.483431
76192.000000,80.016100,74.866000,0.484473
76222.000000,80.009900,74.866000,0.485515
76252.000000,80.016100,74.895800,0.486556
76282.000000,80.022300,74.888300,0.487598
76312.000000,80.016100,74.873500,0.488640
76342.000000,80.016100,74.866000,0.489682
76372.000000,80.016100,74.843700,0.490724
76402.000000,80.016100,74.813900,0.491766
76432.000000,80.016100,74.821400,0.492808
76462.000000,80.016100,74.806500,0.493850
76492.000000,80.016100,74.806500,0.494892
76522.000000,80.022300,74.821400,0.495934
76552.000000,80.022300,74.813900,0.496975
76582.000000,80.016100,74.821400,0.498017
76612.000000,80.016100,74.806500,0.499059
76642.000000,80.016100,74.813900,0.500101
76642.000000,0.000000,71.994000,0.500101
76672.000000,0.000000,71.763300,0.500101
76702.000000,0.000000,71.748500,0.500101
76702.000000,-79.997500,69.531200,0.500101
76732.000000,-80.003700,68.742500,0.498857
76762.000000,-80.003700,68.541600,0.497613
76792.000000,-80.003700,68.437500,0.496369
76822.000000,-80.003700,68.370500,0.495125
76852.000000,-80.003700,68.325800,0.493881
76882.000000,-80.003700,68.273800,0.492637
76912.000000,-79.997500,68.236600,0.491393
76942.000000,-80.003700,68.191900,0.490149
76972.000000,-80.009900,68.162200,0.488905
77002.000000,-80.003700,68.132400,0.487661
77032.000000,-79.997500,68.102600,0.486417
77062.000000,-80.009900,68.065400,0.485173
77092.000000,-80.009900,68.043100,0.483928
77122.000000,-80.003700,68.013300,0.482684
77152.000000,-79.997500,67.991000,0.481440
77182.000000,-80.003700,67.961300,0.480196
77212.000000,-80.003700,67.938900,0.478952
77242.000000,-80.003700,67.909200,0.477708
77272.000000,-79.997500,67.894300,0.476464
77302.000000,-80.003700,67.864500,0.475220
77332.000000,-79.997500,67.842200,0.473976
77362.000000,-79.997500,67.819900,0.472732
77392.000000,-80.009900,67.797600,0.471488
77422.000000,-79.997500,67.782700,0.470244
77452.000000,-80.003700,67.760400,0.469000
77482.000000,-79.997500,67.745500,0.467756
77512.000000,-80.003700,67.723200,0.466512
