数据序号,工步类型,时间,总时间,电流(A),电压(V),容量(Ah),能量(Wh),绝对时间,功率(W),current_A,time_s,abs_time_h,step,cycle_id,SOC
154,恒流放电,00:12:30,01:14:30,-80.0037,65.0892,16.6674,1088.6274,2025-03-26 13:28:02,-5207.3781,-80.0037,4470.0,1.2416666666666667,discharge,0,0.09686566214491481
155,恒流放电,00:13:00,01:15:00,-79.9913,65.0744,17.3341,1132.0159,2025-03-26 13:28:32,-5205.3872,-79.9913,4500.0,1.25,discharge,0,0.09573948470788388
156,恒流放电,00:13:30,01:15:30,-80.0161,65.052,18.0008,1175.3919,2025-03-26 13:29:02,-5205.208,-80.0161,4530.0,1.2583333333333333,discharge,0,0.09461295811787708
157,恒流放电,00:14:00,01:16:00,-80.0099,65.0297,18.6675,1218.7555,2025-03-26 13:29:32,-5203.0211,-80.0099,4560.0,1.2666666666666666,discharge,0,0.09348651881611425
158,恒流放电,00:14:30,01:16:30,-80.0037,65.0148,19.3342,1262.1065,2025-03-26 13:30:02,-5201.4259,-80.0037,4590.0,1.275,discharge,0,0.09236016680259539
159,恒流放电,00:15:00,01:17:00,-80.0037,64.9925,20.0008,1305.4444,2025-03-26 13:30:32,-5199.6418,-80.0037,4620.0,1.2833333333333334,discharge,0,0.09123381478907652
160,恒流放电,00:15:30,01:17:30,-79.9975,64.9776,20.6675,1348.7704,2025-03-26 13:31:02,-5198.0469,-79.9975,4650.0,1.2916666666666667,discharge,0,0.09010755006380163
161,恒流放电,00:16:00,01:18:00,-80.0037,64.9553,21.3342,1392.0835,2025-03-26 13:31:32,-5196.6656,-80.0037,4680.0,1.3,discharge,0,0.08898119805028276
162,恒流放电,00:16:30,01:18:30,-80.0099,64.933,22.0009,1435.384,2025-03-26 13:32:02,-5195.2841,-80.0099,4710.0,1.3083333333333333,discharge,0,0.08785475874851993
163,恒流放电,00:17:00,01:19:00,-80.0037,64.9181,22.6676,1478.6721,2025-03-26 13:32:32,-5193.6895,-80.0037,4740.0,1.3166666666666667,discharge,0,0.08672840673500107
164,恒流放电,00:17:30,01:19:30,-79.9975,64.9032,23.3343,1521.947,2025-03-26 13:33:02,-5192.095,-79.9975,4770.0,1.325,discharge,0,0.08560214200972617
165,恒流放电,00:18:00,01:20:00,-79.9975,64.8809,24.001,1565.2094,2025-03-26 13:33:32,-5190.3111,-79.9975,4800.0,1.3333333333333333,discharge,0,0.08447587728445127
166,恒流放电,00:18:30,01:20:30,-79.9975,64.866,24.6677,1608.4592,2025-03-26 13:34:02,-5189.1191,-79.9975,4830.0,1.3416666666666666,discharge,0,0.08334961255917638
167,恒流放电,00:19:00,01:21:00,-79.9975,64.8437,25.3344,1651.6956,2025-03-26 13:34:32,-5187.3352,-79.9975,4860.0,1.35,discharge,0,0.08222334783390148
168,恒流放电,00:19:30,01:21:30,-80.0037,64.8214,26.0011,1694.919,2025-03-26 13:35:02,-5185.9531,-80.0037,4890.0,1.3583333333333334,discharge,0,0.08109699582038261
169,恒流放电,00:20:00,01:22:00,-80.0037,64.7991,26.6678,1738.1294,2025-03-26 13:35:32,-5184.1691,-80.0037,4920.0,1.3666666666666667,discharge,0,0.07997064380686375
170,恒流放电,00:20:30,01:22:30,-80.0037,64.7842,27.3345,1781.3271,2025-03-26 13:36:02,-5182.977,-80.0037,4950.0,1.375,discharge,0,0.07884429179334489
171,恒流放电,00:21:00,01:23:00,-79.9975,64.7693,28.0012,1824.5122,2025-03-26 13:36:32,-5181.3834,-79.9975,4980.0,1.3833333333333333,discharge,0,0.07771802706806999
172,恒流放电,00:21:30,01:23:30,-80.0037,64.7395,28.6679,1867.6842,2025-03-26 13:37:02,-5179.4008,-80.0037,5010.0,1.3916666666666666,discharge,0,0.07659167505455113
173,恒流放电,00:22:00,01:24:00,-80.0037,64.7247,29.3346,1910.8432,2025-03-26 13:37:32,-5178.2168,-80.0037,5040.0,1.4,discharge,0,0.07546532304103226
174,恒流放电,00:22:30,01:24:30,-80.0037,64.7098,30.0013,1953.9886,2025-03-26 13:38:02,-5177.0247,-80.0037,5070.0,1.4083333333333334,discharge,0,0.0743389710275134
175,恒流放电,00:23:00,01:25:00,-80.0099,64.68,30.668,1997.1213,2025-03-26 13:38:32,-5175.0416,-80.0099,5100.0,1.4166666666666667,discharge,0,0.07321253172575057
176,恒流放电,00:23:30,01:25:30,-80.0099,64.6651,31.3347,2040.24,2025-03-26 13:39:02,-5173.8495,-80.0099,5130.0,1.425,discharge,0,0.07208609242398774
177,恒流放电,00:24:00,01:26:00,-80.0037,64.6428,32.0014,2083.345,2025-03-26 13:39:32,-5171.6645,-80.0037,5160.0,1.4333333333333333,discharge,0,0.07095974041046887
178,恒流放电,00:24:30,01:26:30,-79.9975,64.6279,32.6681,2126.4373,2025-03-26 13:40:02,-5170.0717,-79.9975,5190.0,1.4416666666666667,discharge,0,0.06983347568519398
179,恒流放电,00:25:00,01:27:00,-80.0037,64.5982,33.3347,2169.5145,2025-03-26 13:40:32,-5168.0963,-80.0037,5220.0,1.45,discharge,0,0.06870712367167511
180,恒流放电,00:25:30,01:27:30,-80.0099,64.5833,34.0014,2212.5793,2025-03-26 13:41:02,-5167.3047,-80.0099,5250.0,1.4583333333333333,discharge,0,0.06758068436991228
181,恒流放电,00:26:00,01:28:00,-80.0037,64.561,34.6681,2255.6312,2025-03-26 13:41:32,-5165.1202,-80.0037,5280.0,1.4666666666666666,discharge,0,0.06645433235639342
182,恒流放电,00:26:30,01:28:30,-80.0099,64.5386,35.3348,2298.6688,2025-03-26 13:42:02,-5163.7282,-80.0099,5310.0,1.475,discharge,0,0.06532789305463059
183,恒流放电,00:27:00,01:29:00,-80.0099,64.5163,36.0015,2341.6921,2025-03-26 13:42:32,-5161.944,-80.0099,5340.0,1.4833333333333334,discharge,0,0.06420145375286776
184,恒流放电,00:27:30,01:29:30,-79.9975,64.5014,36.6682,2384.7019,2025-03-26 13:43:02,-5159.952,-79.9975,5370.0,1.4916666666666667,discharge,0,0.06307518902759286
185,恒流放电,00:28:00,01:30:00,-80.0037,64.4791,37.3349,2427.6983,2025-03-26 13:43:32,-5158.5679,-80.0037,5400.0,1.5,discharge,0,0.061948837014074
186,恒流放电,00:28:30,01:30:30,-80.0037,64.4568,38.0016,2470.6799,2025-03-26 13:44:02,-5156.7838,-80.0037,5430.0,1.5083333333333333,discharge,0,0.060822485000555135
187,恒流放电,00:29:00,01:31:00,-80.0037,64.4419,38.6683,2513.65,2025-03-26 13:44:32,-5155.5917,-80.0037,5460.0,1.5166666666666666,discharge,0,0.05969613298703627
188,恒流放电,00:29:30,01:31:30,-80.0037,64.4196,39.335,2556.6052,2025-03-26 13:45:02,-5153.8076,-80.0037,5490.0,1.525,discharge,0,0.05856978097351741
189,恒流放电,00:30:00,01:32:00,-80.0037,64.3898,40.0017,2599.5462,2025-03-26 13:45:32,-5151.4235,-80.0037,5520.0,1.5333333333333334,discharge,0,0.057443428959998544
190,恒流放电,00:30:30,01:32:30,-80.0037,64.3675,40.6684,2642.4718,2025-03-26 13:46:02,-5149.6394,-80.0037,5550.0,1.5416666666666667,discharge,0,0.05631707694647968
191,恒流放电,00:31:00,01:33:00,-80.0037,64.3601,41.3351,2685.382,2025-03-26 13:46:32,-5149.0474,-80.0037,5580.0,1.55,discharge,0,0.055190724932960816
192,恒流放电,00:31:30,01:33:30,-80.0037,64.3377,42.0018,2728.2802,2025-03-26 13:47:02,-5147.2553,-80.0037,5610.0,1.5583333333333333,discharge,0,0.05406437291944195
193,恒流放电,00:32:00,01:34:00,-80.0037,64.308,42.6685,2771.1625,2025-03-26 13:47:32,-5144.8792,-80.0037,5640.0,1.5666666666666667,discharge,0,0.05293802090592309
194,恒流放电,00:32:30,01:34:30,-80.0037,64.2857,43.3352,2814.0288,2025-03-26 13:48:02,-5143.0951,-80.0037,5670.0,1.575,discharge,0,0.051811668892404225
195,恒流放电,00:33:00,01:35:00,-80.0037,64.2633,44.0019,2856.8806,2025-03-26 13:48:32,-5141.3031,-80.0037,5700.0,1.5833333333333333,discharge,0,0.05068531687888536
196,恒流放电,00:33:30,01:35:30,-80.0037,64.241,44.6686,2899.7181,2025-03-26 13:49:02,-5139.519,-80.0037,5730.0,1.5916666666666666,discharge,0,0.0495589648653665
197,恒流放电,00:34:00,01:36:00,-79.9975,64.2261,45.3353,2942.5413,2025-03-26 13:49:32,-5137.9287,-79.9975,5760.0,1.6,discharge,0,0.0484327001400916
198,恒流放电,00:34:30,01:36:30,-80.0037,64.1964,46.002,2985.349,2025-03-26 13:50:02,-5135.9508,-80.0037,5790.0,1.6083333333333334,discharge,0,0.047306348126572736
199,恒流放电,00:35:00,01:37:00,-80.0037,64.1741,46.6686,3028.1415,2025-03-26 13:50:32,-5134.1667,-80.0037,5820.0,1.6166666666666667,discharge,0,0.04617999611305387
200,恒流放电,00:35:30,01:37:30,-79.9975,64.1517,47.3353,3070.9179,2025-03-26 13:51:02,-5131.9769,-79.9975,5850.0,1.625,discharge,0,0.045053731387778975
201,恒流放电,00:36:00,01:38:00,-80.0037,64.122,48.002,3113.6783,2025-03-26 13:51:32,-5129.9985,-80.0037,5880.0,1.6333333333333333,discharge,0,0.04392737937426011
202,恒流放电,00:36:30,01:38:30,-80.0099,64.0997,48.6687,3156.4224,2025-03-26 13:52:02,-5128.6119,-80.0099,5910.0,1.6416666666666666,discharge,0,0.04280094007249728
203,恒流放电,00:37:00,01:39:00,-80.0037,64.0773,49.3354,3199.1508,2025-03-26 13:52:32,-5126.4224,-80.0037,5940.0,1.65,discharge,0,0.04167458805897842
204,恒流放电,00:37:30,01:39:30,-80.0037,64.055,50.0021,3241.8628,2025-03-26 13:53:02,-5124.6383,-80.0037,5970.0,1.6583333333333334,discharge,0,0.040548236045459554
205,恒流放电,00:38:00,01:40:00,-80.0037,64.0252,50.6688,3284.5573,2025-03-26 13:53:32,-5122.2542,-80.0037,6000.0,1.6666666666666667,discharge,0,0.03942188403194069
206,恒流放电,00:38:30,01:40:30,-80.0037,64.0029,51.3355,3327.2347,2025-03-26 13:54:02,-5120.4701,-80.0037,6030.0,1.675,discharge,0,0.03829553201842183
207,恒流放电,00:39:00,01:41:00,-80.0099,63.9732,52.0022,3369.8924,2025-03-26 13:54:32,-5118.4906,-80.0099,6060.0,1.6833333333333333,discharge,0,0.037169092716659
208,恒流放电,00:39:30,01:41:30,-80.0037,63.9434,52.6689,3412.5312,2025-03-26 13:55:02,-5115.7099,-80.0037,6090.0,1.6916666666666667,discharge,0,0.03604274070314013
209,恒流放电,00:40:00,01:42:00,-79.9975,63.9062,53.3356,3455.1482,2025-03-26 13:55:32,-5112.3375,-79.9975,6120.0,1.7,discharge,0,0.034916475977865236
210,恒流放电,00:40:30,01:42:30,-80.0037,63.869,54.0023,3497.7441,2025-03-26 13:56:02,-5109.7576,-80.0037,6150.0,1.7083333333333333,discharge,0,0.03379012396434637
211,恒流放电,00:41:00,01:43:00,-80.0037,63.8467,54.669,3540.3173,2025-03-26 13:56:32,-5107.9735,-80.0037,6180.0,1.7166666666666666,discharge,0,0.03266377195082751
212,恒流放电,00:41:30,01:43:30,-80.0037,63.7946,55.3357,3582.864,2025-03-26 13:57:02,-5103.8053,-80.0037,6210.0,1.725,discharge,0,0.031537419937308644
213,恒流放电,00:42:00,01:44:00,-80.0037,63.7574,56.0024,3625.3831,2025-03-26 13:57:32,-5100.8292,-80.0037,6240.0,1.7333333333333334,discharge,0,0.030411067923789777
214,恒流放电,00:42:30,01:44:30,-79.9975,63.7053,56.6691,3667.8719,2025-03-26 13:58:02,-5096.266,-79.9975,6270.0,1.7416666666666667,discharge,0,0.029284803198514876
215,恒流放电,00:43:00,01:45:00,-79.9975,63.6532,57.3357,3710.3265,2025-03-26 13:58:32,-5092.0981,-79.9975,6300.0,1.75,discharge,0,0.028158538473239975
216,恒流放电,00:43:30,01:45:30,-80.0037,63.5863,58.0024,3752.7428,2025-03-26 13:59:02,-5087.1405,-80.0037,6330.0,1.7583333333333333,discharge,0,0.027032186459721108
217,恒流放电,00:44:00,01:46:00,-79.9975,63.5267,58.6691,3795.1177,2025-03-26 13:59:32,-5081.9785,-79.9975,6360.0,1.7666666666666666,discharge,0,0.025905921734446207
218,恒流放电,00:44:30,01:46:30,-79.9975,63.4523,59.3358,3837.4456,2025-03-26 14:00:02,-5076.0266,-79.9975,6390.0,1.775,discharge,0,0.024779657009171306
219,恒流放电,00:45:00,01:47:00,-79.9975,63.3705,60.0025,3879.7214,2025-03-26 14:00:32,-5069.4828,-79.9975,6420.0,1.7833333333333334,discharge,0,0.023653392283896405
220,恒流放电,00:45:30,01:47:30,-80.0099,63.2738,60.6692,3921.9404,2025-03-26 14:01:02,-5062.5317,-80.0099,6450.0,1.7916666666666667,discharge,0,0.022526952982133572
221,恒流放电,00:46:00,01:48:00,-80.0037,63.177,61.3359,3964.095,2025-03-26 14:01:32,-5054.395,-80.0037,6480.0,1.8,discharge,0,0.021400600968614705
222,恒流放电,00:46:30,01:48:30,-79.9975,63.0803,62.0026,4006.1818,2025-03-26 14:02:02,-5046.2676,-79.9975,6510.0,1.8083333333333333,discharge,0,0.020274336243339804
223,恒流放电,00:47:00,01:49:00,-80.0099,62.9613,62.6693,4048.1955,2025-03-26 14:02:32,-5037.5286,-80.0099,6540.0,1.8166666666666667,discharge,0,0.01914789694157697
224,恒流放电,00:47:30,01:49:30,-80.0037,62.8422,63.336,4090.1316,2025-03-26 14:03:02,-5027.6098,-80.0037,6570.0,1.825,discharge,0,0.018021544928058103
225,恒流放电,00:48:00,01:50:00,-80.0037,62.7083,64.0027,4131.9829,2025-03-26 14:03:32,-5016.8973,-80.0037,6600.0,1.8333333333333333,discharge,0,0.016895192914539236
226,恒流放电,00:48:30,01:50:30,-80.0037,62.5669,64.6694,4173.7417,2025-03-26 14:04:02,-5005.5847,-80.0037,6630.0,1.8416666666666666,discharge,0,0.01576884090102037
227,恒流放电,00:49:00,01:51:00,-80.0037,62.4032,65.3361,4215.4,2025-03-26 14:04:32,-4992.4881,-80.0037,6660.0,1.85,discharge,0,0.014642488887501501
228,恒流放电,00:49:30,01:51:30,-80.0037,62.2247,66.0028,4256.9433,2025-03-26 14:05:02,-4978.2075,-80.0037,6690.0,1.8583333333333334,discharge,0,0.013516136873982634
229,恒流放电,00:50:00,01:52:00,-80.0037,62.0163,66.6695,4298.3584,2025-03-26 14:05:32,-4961.5347,-80.0037,6720.0,1.8666666666666667,discharge,0,0.012389784860463767
230,恒流放电,00:50:30,01:52:30,-80.0037,61.7633,67.3362,4339.6235,2025-03-26 14:06:02,-4941.2938,-80.0037,6750.0,1.875,discharge,0,0.0112634328469449
231,恒流放电,00:51:00,01:53:00,-80.0037,61.4732,68.0029,4380.708,2025-03-26 14:06:32,-4918.0847,-80.0037,6780.0,1.8833333333333333,discharge,0,0.010137080833426033
232,恒流放电,00:51:30,01:53:30,-80.0037,61.0937,68.6696,4421.5694,2025-03-26 14:07:02,-4887.7233,-80.0037,6810.0,1.8916666666666666,discharge,0,0.009010728819907166
233,恒流放电,00:52:00,01:54:00,-80.0037,60.6473,69.3363,4462.1584,2025-03-26 14:07:32,-4852.0096,-80.0037,6840.0,1.9,discharge,0,0.007884376806388298
234,恒流放电,00:52:30,01:54:30,-80.0037,60.119,70.003,4502.4179,2025-03-26 14:08:02,-4809.7436,-80.0037,6870.0,1.9083333333333334,discharge,0,0.006758024792869431
235,恒流放电,00:53:00,01:55:00,-79.9975,59.4791,70.6697,4542.2958,2025-03-26 14:08:32,-4758.1805,-79.9975,6900.0,1.9166666666666667,discharge,0,0.005631760067594531
236,恒流放电,00:53:30,01:55:30,-79.9975,58.6011,71.3364,4581.6702,2025-03-26 14:09:02,-4687.9427,-79.9975,6930.0,1.925,discharge,0,0.004505495342319631
237,恒流放电,00:54:00,01:56:00,-80.0037,57.366,72.0031,4620.3484,2025-03-26 14:09:32,-4589.4934,-80.0037,6960.0,1.9333333333333333,discharge,0,0.003379143328800764
238,恒流放电,00:54:30,01:56:30,-80.0037,55.558,72.6698,4658.0342,2025-03-26 14:10:02,-4444.8467,-80.0037,6990.0,1.9416666666666667,discharge,0,0.0022527913152818975
239,恒流放电,00:55:00,01:57:00,-80.0037,52.7157,73.3365,4694.2039,2025-03-26 14:10:32,-4217.4521,-80.0037,7020.0,1.95,discharge,0,0.0011264393017630307
240,恒流放电,00:55:30,01:57:30,-80.0099,47.7157,74.0032,4727.8555,2025-03-26 14:11:02,-3817.7293,-80.0099,7050.0,1.9583333333333333,discharge,0,1.975416358268589e-16
241,恒流放电,00:55:56,01:57:56,-80.0037,40.0,74.5963,4754.055,2025-03-26 14:11:29,-3200.1488,-80.0037,7076.0,1.9655555555555555,discharge,1,0.0
242,搁置,00:00:00,01:57:56,0.0,53.363,0.0,0.0,2025-03-26 14:11:29,0.0,0.0,7076.0,1.9655555555555555,rest,1,0.0
243,搁置,00:00:30,01:58:26,0.0,63.5788,0.0,0.0,2025-03-26 14:11:59,0.0,0.0,7106.0,1.9738888888888888,rest,1,0.0
244,搁置,00:01:00,01:58:56,0.0,65.2827,0.0,0.0,2025-03-26 14:12:29,0.0,0.0,7136.0,1.9822222222222223,rest,1,0.0
245,恒流充电,00:00:00,01:58:56,80.0285,71.1532,0.0,0.0,2025-03-26 14:12:29,5694.2853,80.0285,7136.0,1.9822222222222223,charge,1,0.0
246,恒流充电,00:00:30,01:59:26,80.0223,73.0803,0.6668,48.4054,2025-03-26 14:12:59,5848.0552,80.0223,7166.0,1.9905555555555556,charge,1,0.00104195703125
247,恒流充电,00:01:00,01:59:56,80.0223,73.6458,1.3336,97.327,2025-03-26 14:13:29,5893.3078,80.0223,7196.0,1.998888888888889,charge,1,0.0020839140625
248,恒流充电,00:01:30,02:00:26,80.0223,73.8913,2.0004,146.5322,2025-03-26 14:13:59,5912.9533,80.0223,7226.0,2.007222222222222,charge,1,0.00312587109375
249,恒流充电,00:02:00,02:00:56,80.0223,74.0029,2.6672,195.8419,2025-03-26 14:14:29,5921.8837,80.0223,7256.0,2.0155555555555558,charge,1,0.004167828125
250,恒流充电,00:02:30,02:01:26,80.0099,74.0699,3.334,245.2132,2025-03-26 14:14:59,5926.3268,80.0099,7286.0,2.023888888888889,charge,1,0.005209623697916667
251,恒流充电,00:03:00,02:01:56,80.0161,74.1071,4.0008,294.6183,2025-03-26 14:15:29,5929.7619,80.0161,7316.0,2.0322222222222224,charge,1,0.0062515
252,恒流充电,00:03:30,02:02:26,80.0223,74.1294,4.6676,344.0409,2025-03-26 14:15:59,5932.0066,80.0223,7346.0,2.0405555555555557,charge,1,0.007293457031250001
253,恒流充电,00:04:00,02:02:56,80.0223,74.1443,5.3344,393.475,2025-03-26 14:16:29,5933.1989,80.0223,7376.0,2.048888888888889,charge,1,0.008335414062500001
254,恒流充电,00:04:30,02:03:26,80.0099,74.1517,6.0012,442.9175,2025-03-26 14:16:59,5932.8716,80.0099,7406.0,2.0572222222222223,charge,1,0.009377209635416668
255,恒流充电,00:05:00,02:03:56,80.0099,74.1592,6.668,492.3664,2025-03-26 14:17:29,5933.4717,80.0099,7436.0,2.0655555555555556,charge,1,0.010419005208333335
256,恒流充电,00:05:30,02:04:26,80.0099,74.1741,7.3348,541.8225,2025-03-26 14:17:59,5934.6638,80.0099,7466.0,2.073888888888889,charge,1,0.011460800781250002
257,恒流充电,00:06:00,02:04:56,80.0223,74.1815,8.0016,591.2862,2025-03-26 14:18:29,5936.1757,80.0223,7496.0,2.082222222222222,charge,1,0.012502757812500003
258,恒流充电,00:06:30,02:05:26,80.0223,74.1964,8.6685,640.7561,2025-03-26 14:18:59,5937.3681,80.0223,7526.0,2.0905555555555555,charge,1,0.013544714843750003
259,恒流充电,00:07:00,02:05:56,80.0161,74.2038,9.3352,690.2302,2025-03-26 14:19:29,5937.4994,80.0161,7556.0,2.098888888888889,charge,1,0.014586591145833336
260,恒流充电,00:07:30,02:06:26,80.0223,74.2187,10.0021,739.7135,2025-03-26 14:19:59,5939.1526,80.0223,7586.0,2.107222222222222,charge,1,0.015628548177083337
261,恒流充电,00:08:00,02:06:56,80.0161,74.2261,10.6689,789.2043,2025-03-26 14:20:29,5939.2838,80.0161,7616.0,2.1155555555555554,charge,1,0.01667042447916667
262,恒流充电,00:08:30,02:07:26,80.0161,74.241,11.3357,838.7027,2025-03-26 14:20:59,5940.476,80.0161,7646.0,2.1238888888888887,charge,1,0.017712300781250006
263,恒流充电,00:09:00,02:07:56,80.0161,74.2559,12.0025,888.2098,2025-03-26 14:21:29,5941.6683,80.0161,7676.0,2.132222222222222,charge,1,0.01875417708333334
264,恒流充电,00:09:30,02:08:26,80.0099,74.2633,12.6693,937.7256,2025-03-26 14:21:59,5941.8007,80.0099,7706.0,2.1405555555555558,charge,1,0.019795972656250008
265,恒流充电,00:10:00,02:08:56,80.0285,74.2857,13.3361,987.2519,2025-03-26 14:22:29,5944.9746,80.0285,7736.0,2.148888888888889,charge,1,0.020838010416666674
266,恒流充电,00:10:30,02:09:26,80.0161,74.2931,14.0029,1036.7845,2025-03-26 14:22:59,5944.6449,80.0161,7766.0,2.1572222222222224,charge,1,0.02187988671875001
267,恒流充电,00:11:00,02:09:56,80.0161,74.308,14.6697,1086.3301,2025-03-26 14:23:29,5945.8371,80.0161,7796.0,2.1655555555555557,charge,1,0.022921763020833343
268,恒流充电,00:11:30,02:10:26,80.0099,74.3229,15.3365,1135.8853,2025-03-26 14:23:59,5946.5693,80.0099,7826.0,2.173888888888889,charge,1,0.02396355859375001
269,恒流充电,00:12:00,02:10:56,80.0099,74.3377,16.0033,1185.4508,2025-03-26 14:24:29,5947.7534,80.0099,7856.0,2.1822222222222223,charge,1,0.025005354166666677
270,恒流充电,00:12:30,02:11:26,80.0223,74.3601,16.6701,1235.0275,2025-03-26 14:24:59,5950.4677,80.0223,7886.0,2.1905555555555556,charge,1,0.026047311197916676
271,恒流充电,00:13:00,02:11:56,80.0099,74.3675,17.3369,1284.6144,2025-03-26 14:25:29,5950.1377,80.0099,7916.0,2.198888888888889,charge,1,0.027089106770833343
272,恒流充电,00:13:30,02:12:26,80.0099,74.3898,18.0037,1334.2117,2025-03-26 14:25:59,5951.9219,80.0099,7946.0,2.207222222222222,charge,1,0.02813090234375001
273,恒流充电,00:14:00,02:12:56,80.0223,74.4047,18.6705,1383.8219,2025-03-26 14:26:29,5954.0367,80.0223,7976.0,2.2155555555555555,charge,1,0.02917285937500001
274,恒流充电,00:14:30,02:13:26,80.0161,74.4196,19.3373,1433.4434,2025-03-26 14:26:59,5954.7669,80.0161,8006.0,2.223888888888889,charge,1,0.030214735677083344
275,恒流充电,00:15:00,02:13:56,80.0099,74.4345,20.0041,1483.0739,2025-03-26 14:27:29,5955.4984,80.0099,8036.0,2.232222222222222,charge,1,0.03125653125000001
276,恒流充电,00:15:30,02:14:26,80.0037,74.4568,20.6709,1532.7157,2025-03-26 14:27:59,5956.821,80.0037,8066.0,2.2405555555555554,charge,1,0.03229824609375001
277,恒流充电,00:16:00,02:14:56,80.0223,74.4791,21.3377,1582.3687,2025-03-26 14:28:29,5959.9904,80.0223,8096.0,2.2488888888888887,charge,1,0.03334020312500001
278,恒流充电,00:16:30,02:15:26,80.0161,74.4866,22.0045,1632.0317,2025-03-26 14:28:59,5960.128,80.0161,8126.0,2.257222222222222,charge,1,0.034382079427083344
279,恒流充电,00:17:00,02:15:56,80.0099,74.5014,22.6713,1681.7056,2025-03-26 14:29:29,5960.8511,80.0099,8156.0,2.2655555555555558,charge,1,0.03542387500000001
280,恒流充电,00:17:30,02:16:26,80.0223,74.5238,23.3381,1731.3899,2025-03-26 14:29:59,5963.5674,80.0223,8186.0,2.273888888888889,charge,1,0.036465832031250006
281,恒流充电,00:18:00,02:16:56,80.0161,74.5386,24.0049,1781.0861,2025-03-26 14:30:29,5964.2888,80.0161,8216.0,2.2822222222222224,charge,1,0.03750770833333334
282,恒流充电,00:18:30,02:17:26,80.0223,74.5461,24.6717,1830.7909,2025-03-26 14:30:59,5965.3519,80.0223,8246.0,2.2905555555555557,charge,1,0.03854966536458334
283,恒流充电,00:19:00,02:17:56,80.0099,74.561,25.3385,1880.5025,2025-03-26 14:31:29,5965.6196,80.0099,8276.0,2.298888888888889,charge,1,0.0395914609375
284,恒流充电,00:19:30,02:18:26,80.0099,74.5758,26.0053,1930.2242,2025-03-26 14:31:59,5966.8038,80.0099,8306.0,2.3072222222222223,charge,1,0.04063325651041667
